#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,End of File
153,06/07/2022 21:27:56,21.45,,
154,06/07/2022 21:32:56,21.19,,
155,06/07/2022 21:37:56,20.93,,
156,06/07/2022 21:42:56,20.80,,
157,06/07/2022 21:47:56,20.55,,
158,06/07/2022 21:52:56,20.46,,
159,06/07/2022 21:57:56,20.29,,
160,06/07/2022 22:02:56,20.12,,
161,06/07/2022 22:07:56,19.99,,
162,06/07/2022 22:12:56,19.82,,
163,06/07/2022 22:17:56,19.77,,
164,06/07/2022 22:22:56,19.56,,
165,06/07/2022 22:27:56,19.39,,
166,06/07/2022 22:32:56,19.22,,
167,06/07/2022 22:37:56,19.00,,
168,06/07/2022 22:42:56,18.79,,
169,06/07/2022 22:47:56,18.66,,
170,06/07/2022 22:52:56,18.53,,
171,06/07/2022 22:57:56,18.40,,
172,06/07/2022 23:02:56,18.40,,
173,06/07/2022 23:07:56,18.36,,
174,06/07/2022 23:12:56,18.32,,
175,06/07/2022 23:17:56,18.32,,
176,06/07/2022 23:22:56,18.27,,
177,06/07/2022 23:27:56,18.23,,
178,06/07/2022 23:32:56,18.19,,
179,06/07/2022 23:37:56,18.06,,
180,06/07/2022 23:42:56,17.97,,
181,06/07/2022 23:47:56,17.89,,
182,06/07/2022 23:52:56,17.84,,
183,06/07/2022 23:57:56,17.80,,
184,06/08/2022 00:02:56,17.72,,
185,06/08/2022 00:07:56,17.72,,
186,06/08/2022 00:12:56,17.63,,
187,06/08/2022 00:17:56,17.59,,
188,06/08/2022 00:22:56,17.46,,
189,06/08/2022 00:27:56,17.41,,
190,06/08/2022 00:32:56,17.29,,
191,06/08/2022 00:37:56,17.24,,
192,06/08/2022 00:42:56,17.20,,
193,06/08/2022 00:47:56,17.16,,
194,06/08/2022 00:52:56,17.11,,
195,06/08/2022 00:57:56,17.07,,
196,06/08/2022 01:02:56,17.03,,
197,06/08/2022 01:07:56,16.90,,
198,06/08/2022 01:12:56,16.81,,
199,06/08/2022 01:17:56,16.81,,
200,06/08/2022 01:22:56,16.81,,
201,06/08/2022 01:27:56,16.81,,
202,06/08/2022 01:32:56,16.77,,
203,06/08/2022 01:37:56,16.73,,
204,06/08/2022 01:42:56,16.69,,
205,06/08/2022 01:47:56,16.64,,
206,06/08/2022 01:52:56,16.56,,
207,06/08/2022 01:57:56,16.51,,
208,06/08/2022 02:02:56,16.43,,
209,06/08/2022 02:07:56,16.43,,
210,06/08/2022 02:12:56,16.34,,
211,06/08/2022 02:17:56,16.26,,
212,06/08/2022 02:22:56,16.21,,
213,06/08/2022 02:27:56,16.21,,
214,06/08/2022 02:32:56,16.17,,
215,06/08/2022 02:37:56,16.17,,
216,06/08/2022 02:42:56,16.08,,
217,06/08/2022 02:47:56,16.00,,
218,06/08/2022 02:52:56,15.96,,
219,06/08/2022 02:57:56,15.91,,
220,06/08/2022 03:02:56,15.87,,
221,06/08/2022 03:07:56,15.83,,
222,06/08/2022 03:12:56,15.83,,
223,06/08/2022 03:17:56,15.83,,
224,06/08/2022 03:22:56,15.87,,
225,06/08/2022 03:27:56,15.74,,
226,06/08/2022 03:32:56,15.78,,
227,06/08/2022 03:37:56,15.66,,
228,06/08/2022 03:42:56,15.66,,
229,06/08/2022 03:47:56,15.61,,
230,06/08/2022 03:52:56,15.61,,
231,06/08/2022 03:57:56,15.61,,
232,06/08/2022 04:02:56,15.61,,
233,06/08/2022 04:07:56,15.61,,
234,06/08/2022 04:12:56,15.70,,
235,06/08/2022 04:17:56,15.70,,
236,06/08/2022 04:22:56,15.70,,
237,06/08/2022 04:27:56,15.70,,
238,06/08/2022 04:32:56,15.66,,
239,06/08/2022 04:37:56,15.57,,
240,06/08/2022 04:42:56,15.48,,
241,06/08/2022 04:47:56,15.40,,
242,06/08/2022 04:52:56,15.40,,
243,06/08/2022 04:57:56,15.36,,
244,06/08/2022 05:02:56,15.36,,
245,06/08/2022 05:07:56,15.40,,
246,06/08/2022 05:12:56,15.40,,
247,06/08/2022 05:17:56,15.48,,
248,06/08/2022 05:22:56,15.53,,
249,06/08/2022 05:27:56,15.61,,
250,06/08/2022 05:32:56,15.78,,
251,06/08/2022 05:37:56,15.78,,
252,06/08/2022 05:42:56,15.78,,
253,06/08/2022 05:47:56,15.78,,
254,06/08/2022 05:52:56,15.74,,
255,06/08/2022 05:57:56,15.70,,
256,06/08/2022 06:02:56,15.70,,
257,06/08/2022 06:07:56,15.78,,
258,06/08/2022 06:12:56,15.96,,
259,06/08/2022 06:17:56,16.34,,
260,06/08/2022 06:22:56,16.77,,
261,06/08/2022 06:27:56,17.37,,
262,06/08/2022 06:32:56,17.72,,
263,06/08/2022 06:37:56,17.93,,
264,06/08/2022 06:42:56,18.10,,
265,06/08/2022 06:47:56,18.36,,
266,06/08/2022 06:52:56,18.49,,
267,06/08/2022 06:57:56,18.57,,
268,06/08/2022 07:02:56,18.74,,
269,06/08/2022 07:07:56,19.05,,
270,06/08/2022 07:12:56,19.30,,
271,06/08/2022 07:17:56,19.65,,
272,06/08/2022 07:22:56,19.82,,
273,06/08/2022 07:27:56,19.90,,
274,06/08/2022 07:32:56,20.07,,
275,06/08/2022 07:37:56,20.12,,
276,06/08/2022 07:42:56,20.20,,
277,06/08/2022 07:47:56,20.46,,
278,06/08/2022 07:52:56,20.55,,
279,06/08/2022 07:57:56,20.72,,
280,06/08/2022 08:02:56,21.06,,
281,06/08/2022 08:07:56,21.36,,
282,06/08/2022 08:12:56,21.83,,
283,06/08/2022 08:17:56,22.39,,
284,06/08/2022 08:22:56,23.16,,
285,06/08/2022 08:27:56,23.85,,
286,06/08/2022 08:32:56,24.54,,
287,06/08/2022 08:37:56,25.09,,
288,06/08/2022 08:42:56,25.22,,
289,06/08/2022 08:47:56,25.27,,
290,06/08/2022 08:52:56,25.57,,
291,06/08/2022 08:57:56,25.91,,
292,06/08/2022 09:02:56,26.47,,
293,06/08/2022 09:07:56,27.11,,
294,06/08/2022 09:12:56,27.84,,
295,06/08/2022 09:17:56,27.93,,
296,06/08/2022 09:22:56,28.10,,
297,06/08/2022 09:27:56,28.87,,
298,06/08/2022 09:32:56,29.68,,
299,06/08/2022 09:37:56,30.20,,
300,06/08/2022 09:42:56,30.80,,
301,06/08/2022 09:47:56,31.01,,
302,06/08/2022 09:52:56,30.71,,
303,06/08/2022 09:57:56,30.50,,
304,06/08/2022 10:02:56,30.28,,
305,06/08/2022 10:07:56,30.03,,
306,06/08/2022 10:12:56,29.81,,
307,06/08/2022 10:17:56,29.77,,
308,06/08/2022 10:22:56,29.90,,
309,06/08/2022 10:27:56,30.33,,
310,06/08/2022 10:32:56,30.59,,
311,06/08/2022 10:37:56,30.80,,
312,06/08/2022 10:42:56,31.06,,
313,06/08/2022 10:47:56,31.66,,
314,06/08/2022 10:52:56,31.92,,
315,06/08/2022 10:57:56,32.60,,
316,06/08/2022 11:02:56,32.99,,
317,06/08/2022 11:07:56,33.16,,
318,06/08/2022 11:12:56,33.03,,
319,06/08/2022 11:17:56,33.50,,
320,06/08/2022 11:22:56,33.80,,
321,06/08/2022 11:27:56,33.55,,
322,06/08/2022 11:32:56,33.42,,
323,06/08/2022 11:37:56,33.12,,
324,06/08/2022 11:42:56,32.99,,
325,06/08/2022 11:47:56,33.20,,
326,06/08/2022 11:52:56,33.16,,
327,06/08/2022 11:57:56,33.29,,
328,06/08/2022 12:02:56,33.12,,
329,06/08/2022 12:07:56,33.20,,
330,06/08/2022 12:12:56,33.20,,
331,06/08/2022 12:17:56,33.03,,
332,06/08/2022 12:22:56,33.07,,
333,06/08/2022 12:27:56,33.16,,
334,06/08/2022 12:32:56,33.16,,
335,06/08/2022 12:37:56,33.07,,
336,06/08/2022 12:42:56,33.03,,
337,06/08/2022 12:47:56,32.90,,
338,06/08/2022 12:52:56,32.60,,
339,06/08/2022 12:57:56,32.47,,
340,06/08/2022 13:02:56,32.43,,
341,06/08/2022 13:07:56,32.60,,
342,06/08/2022 13:12:56,32.82,,
343,06/08/2022 13:17:56,32.99,,
344,06/08/2022 13:22:56,33.16,,
345,06/08/2022 13:27:56,33.16,,
346,06/08/2022 13:32:56,33.29,,
347,06/08/2022 13:37:56,33.12,,
348,06/08/2022 13:42:56,33.12,,
349,06/08/2022 13:47:56,33.33,,
350,06/08/2022 13:52:56,33.63,,
351,06/08/2022 13:57:56,33.55,,
352,06/08/2022 14:02:56,33.33,,
353,06/08/2022 14:07:56,33.25,,
354,06/08/2022 14:12:56,33.12,,
355,06/08/2022 14:17:56,33.50,,
356,06/08/2022 14:22:56,33.72,,
357,06/08/2022 14:27:56,34.06,,
358,06/08/2022 14:32:56,34.15,,
359,06/08/2022 14:37:56,34.40,,
360,06/08/2022 14:42:56,34.40,,
361,06/08/2022 14:47:56,34.19,,
362,06/08/2022 14:52:56,34.06,,
363,06/08/2022 14:57:56,34.15,,
364,06/08/2022 15:02:56,34.15,,
365,06/08/2022 15:07:56,34.19,,
366,06/08/2022 15:12:56,34.36,,
367,06/08/2022 15:17:56,34.49,,
368,06/08/2022 15:22:56,34.57,,
369,06/08/2022 15:27:56,34.57,,
370,06/08/2022 15:32:56,34.53,,
371,06/08/2022 15:37:56,34.40,,
372,06/08/2022 15:42:56,34.53,,
373,06/08/2022 15:47:56,34.15,,
374,06/08/2022 15:52:56,33.93,,
375,06/08/2022 15:57:56,33.97,,
376,06/08/2022 16:02:56,34.02,,
377,06/08/2022 16:07:56,33.97,,
378,06/08/2022 16:12:56,34.02,,
379,06/08/2022 16:17:56,33.97,,
380,06/08/2022 16:22:56,34.06,,
381,06/08/2022 16:27:56,33.80,,
382,06/08/2022 16:32:56,33.76,,
383,06/08/2022 16:37:56,33.59,,
384,06/08/2022 16:42:56,33.59,,
385,06/08/2022 16:47:56,33.76,,
386,06/08/2022 16:52:56,33.80,,
387,06/08/2022 16:57:56,33.93,,
388,06/08/2022 17:02:56,33.93,,
389,06/08/2022 17:07:56,33.85,,
390,06/08/2022 17:12:56,33.76,,
391,06/08/2022 17:17:56,33.50,,
392,06/08/2022 17:22:56,33.12,,
393,06/08/2022 17:27:56,32.86,,
394,06/08/2022 17:32:56,32.94,,
395,06/08/2022 17:37:56,32.90,,
396,06/08/2022 17:42:56,32.82,,
397,06/08/2022 17:47:56,32.82,,
398,06/08/2022 17:52:56,32.90,,
399,06/08/2022 17:57:56,32.99,,
400,06/08/2022 18:02:56,32.94,,
401,06/08/2022 18:07:56,32.69,,
402,06/08/2022 18:12:56,32.56,,
403,06/08/2022 18:17:56,32.60,,
404,06/08/2022 18:22:56,32.52,,
405,06/08/2022 18:27:56,32.34,,
406,06/08/2022 18:32:56,32.34,,
407,06/08/2022 18:37:56,32.17,,
408,06/08/2022 18:42:56,31.79,,
409,06/08/2022 18:47:56,31.61,,
410,06/08/2022 18:52:56,31.31,,
411,06/08/2022 18:57:56,30.84,,
412,06/08/2022 19:02:56,30.59,,
413,06/08/2022 19:07:56,30.54,,
414,06/08/2022 19:12:56,30.41,,
415,06/08/2022 19:17:56,30.28,,
416,06/08/2022 19:22:56,30.03,,
417,06/08/2022 19:27:56,29.77,,
418,06/08/2022 19:32:56,29.47,,
419,06/08/2022 19:37:56,29.30,,
420,06/08/2022 19:42:56,29.08,,
421,06/08/2022 19:47:56,28.91,,
422,06/08/2022 19:52:56,28.78,,
423,06/08/2022 19:57:56,28.48,,
424,06/08/2022 20:02:56,28.10,,
425,06/08/2022 20:07:56,27.67,,
426,06/08/2022 20:12:56,27.45,,
427,06/08/2022 20:17:56,27.15,,
428,06/08/2022 20:22:56,26.90,,
429,06/08/2022 20:27:56,26.51,,
430,06/08/2022 20:32:56,26.12,,
431,06/08/2022 20:37:56,25.78,,
432,06/08/2022 20:42:56,25.39,,
433,06/08/2022 20:47:56,25.01,,
434,06/08/2022 20:52:56,24.58,,
435,06/08/2022 20:57:56,24.28,,
436,06/08/2022 21:02:56,24.06,,
437,06/08/2022 21:07:56,23.89,,
438,06/08/2022 21:12:56,23.76,,
439,06/08/2022 21:17:56,23.64,,
440,06/08/2022 21:22:56,23.55,,
441,06/08/2022 21:27:56,23.42,,
442,06/08/2022 21:32:56,23.29,,
443,06/08/2022 21:37:56,23.21,,
444,06/08/2022 21:42:56,22.99,,
445,06/08/2022 21:47:56,22.82,,
446,06/08/2022 21:52:56,22.61,,
447,06/08/2022 21:57:56,22.48,,
448,06/08/2022 22:02:56,22.35,,
449,06/08/2022 22:07:56,22.18,,
450,06/08/2022 22:12:56,22.05,,
451,06/08/2022 22:17:56,21.92,,
452,06/08/2022 22:22:56,21.79,,
453,06/08/2022 22:27:56,21.62,,
454,06/08/2022 22:32:56,21.49,,
455,06/08/2022 22:37:56,21.32,,
456,06/08/2022 22:42:56,21.32,,
457,06/08/2022 22:47:56,21.23,,
458,06/08/2022 22:52:56,21.10,,
459,06/08/2022 22:57:56,21.06,,
460,06/08/2022 23:02:56,20.89,,
461,06/08/2022 23:07:56,20.80,,
462,06/08/2022 23:12:56,20.68,,
463,06/08/2022 23:17:56,20.55,,
464,06/08/2022 23:22:56,20.37,,
465,06/08/2022 23:27:56,20.25,,
466,06/08/2022 23:32:56,20.16,,
467,06/08/2022 23:37:56,20.07,,
468,06/08/2022 23:42:56,20.07,,
469,06/08/2022 23:47:56,20.03,,
470,06/08/2022 23:52:56,19.99,,
471,06/08/2022 23:57:56,19.90,,
472,06/09/2022 00:02:56,19.86,,
473,06/09/2022 00:07:56,19.77,,
474,06/09/2022 00:12:56,19.65,,
475,06/09/2022 00:17:56,19.60,,
476,06/09/2022 00:22:56,19.52,,
477,06/09/2022 00:27:56,19.43,,
478,06/09/2022 00:32:56,19.39,,
479,06/09/2022 00:37:56,19.22,,
480,06/09/2022 00:42:56,19.13,,
481,06/09/2022 00:47:56,19.00,,
482,06/09/2022 00:52:56,18.92,,
483,06/09/2022 00:57:56,18.83,,
484,06/09/2022 01:02:56,18.70,,
485,06/09/2022 01:07:56,18.66,,
486,06/09/2022 01:12:56,18.53,,
487,06/09/2022 01:17:56,18.40,,
488,06/09/2022 01:22:56,18.36,,
489,06/09/2022 01:27:56,18.27,,
490,06/09/2022 01:32:56,18.14,,
491,06/09/2022 01:37:56,18.10,,
492,06/09/2022 01:42:56,18.06,,
493,06/09/2022 01:47:56,17.97,,
494,06/09/2022 01:52:56,17.93,,
495,06/09/2022 01:57:56,17.84,,
496,06/09/2022 02:02:56,17.72,,
497,06/09/2022 02:07:56,17.63,,
498,06/09/2022 02:12:56,17.54,,
499,06/09/2022 02:17:56,17.46,,
500,06/09/2022 02:22:56,17.41,,
501,06/09/2022 02:27:56,17.33,,
502,06/09/2022 02:32:56,17.33,,
503,06/09/2022 02:37:56,17.24,,
504,06/09/2022 02:42:56,17.16,,
505,06/09/2022 02:47:56,17.07,,
506,06/09/2022 02:52:56,16.99,,
507,06/09/2022 02:57:56,16.90,,
508,06/09/2022 03:02:56,16.86,,
509,06/09/2022 03:07:56,16.81,,
510,06/09/2022 03:12:56,16.73,,
511,06/09/2022 03:17:56,16.64,,
512,06/09/2022 03:22:56,16.51,,
513,06/09/2022 03:27:56,16.47,,
514,06/09/2022 03:32:56,16.39,,
515,06/09/2022 03:37:56,16.21,,
516,06/09/2022 03:42:56,16.17,,
517,06/09/2022 03:47:56,16.08,,
518,06/09/2022 03:52:56,16.00,,
519,06/09/2022 03:57:56,15.91,,
520,06/09/2022 04:02:56,15.74,,
521,06/09/2022 04:07:56,15.61,,
522,06/09/2022 04:12:56,15.53,,
523,06/09/2022 04:17:56,15.44,,
524,06/09/2022 04:22:56,15.40,,
525,06/09/2022 04:27:56,15.44,,
526,06/09/2022 04:32:56,15.40,,
527,06/09/2022 04:37:56,15.44,,
528,06/09/2022 04:42:56,15.53,,
529,06/09/2022 04:47:56,15.61,,
530,06/09/2022 04:52:56,15.48,,
531,06/09/2022 04:57:56,15.44,,
532,06/09/2022 05:02:56,15.44,,
533,06/09/2022 05:07:56,15.44,,
534,06/09/2022 05:12:56,15.40,,
535,06/09/2022 05:17:56,15.44,,
536,06/09/2022 05:22:56,15.40,,
537,06/09/2022 05:27:56,15.36,,
538,06/09/2022 05:32:56,15.36,,
539,06/09/2022 05:37:56,15.27,,
540,06/09/2022 05:42:56,15.31,,
541,06/09/2022 05:47:56,15.40,,
542,06/09/2022 05:52:56,15.36,,
543,06/09/2022 05:57:56,15.40,,
544,06/09/2022 06:02:56,15.31,,
545,06/09/2022 06:07:56,15.36,,
546,06/09/2022 06:12:56,15.48,,
547,06/09/2022 06:17:56,15.61,,
548,06/09/2022 06:22:56,15.74,,
549,06/09/2022 06:27:56,16.04,,
550,06/09/2022 06:32:56,16.30,,
551,06/09/2022 06:37:56,16.60,,
552,06/09/2022 06:42:56,16.86,,
553,06/09/2022 06:47:56,17.03,,
554,06/09/2022 06:52:56,17.24,,
555,06/09/2022 06:57:56,17.50,,
556,06/09/2022 07:02:56,17.67,,
557,06/09/2022 07:07:56,18.06,,
558,06/09/2022 07:12:56,18.44,,
559,06/09/2022 07:17:56,19.05,,
560,06/09/2022 07:22:56,19.86,,
561,06/09/2022 07:27:56,20.76,,
562,06/09/2022 07:32:56,21.49,,
563,06/09/2022 07:37:56,22.13,,
564,06/09/2022 07:42:56,22.95,,
565,06/09/2022 07:47:56,23.46,,
566,06/09/2022 07:52:56,24.02,,
567,06/09/2022 07:57:56,24.11,,
568,06/09/2022 08:02:56,24.15,,
569,06/09/2022 08:07:56,24.06,,
570,06/09/2022 08:12:56,24.15,,
571,06/09/2022 08:17:56,24.36,,
572,06/09/2022 08:22:56,24.54,,
573,06/09/2022 08:27:56,24.66,,
574,06/09/2022 08:32:56,24.97,,
575,06/09/2022 08:37:56,25.22,,
576,06/09/2022 08:42:56,25.65,,
577,06/09/2022 08:47:56,26.04,,
578,06/09/2022 08:52:56,26.30,,
579,06/09/2022 08:57:56,26.90,,
580,06/09/2022 09:02:56,27.28,,
581,06/09/2022 09:07:56,27.41,,
582,06/09/2022 09:12:56,27.93,,
583,06/09/2022 09:17:56,28.48,,
584,06/09/2022 09:22:56,28.70,,
585,06/09/2022 09:27:56,28.74,,
586,06/09/2022 09:32:56,28.70,,
587,06/09/2022 09:37:56,28.87,,
588,06/09/2022 09:42:56,29.00,,
589,06/09/2022 09:47:56,29.34,,
590,06/09/2022 09:52:56,29.68,,
591,06/09/2022 09:57:56,29.86,,
592,06/09/2022 10:02:56,30.37,,
593,06/09/2022 10:07:56,30.67,,
594,06/09/2022 10:12:56,31.19,,
595,06/09/2022 10:17:56,31.27,,
596,06/09/2022 10:22:56,31.19,,
597,06/09/2022 10:27:56,31.31,,
598,06/09/2022 10:32:56,31.44,,
599,06/09/2022 10:37:56,31.70,,
600,06/09/2022 10:42:56,31.96,,
601,06/09/2022 10:47:56,32.13,,
602,06/09/2022 10:52:56,32.39,,
603,06/09/2022 10:57:56,32.39,,
604,06/09/2022 11:02:56,32.47,,
605,06/09/2022 11:07:56,32.47,,
606,06/09/2022 11:12:56,32.43,,
607,06/09/2022 11:17:56,32.60,,
608,06/09/2022 11:22:56,32.86,,
609,06/09/2022 11:27:56,33.20,,
610,06/09/2022 11:32:56,33.42,,
611,06/09/2022 11:37:56,33.63,,
612,06/09/2022 11:42:56,33.85,,
613,06/09/2022 11:47:56,34.02,,
614,06/09/2022 11:52:56,34.06,,
615,06/09/2022 11:57:56,34.23,,
616,06/09/2022 12:02:56,34.49,,
617,06/09/2022 12:07:56,34.66,,
618,06/09/2022 12:12:56,34.83,,
619,06/09/2022 12:17:56,34.92,,
620,06/09/2022 12:22:56,35.09,,
621,06/09/2022 12:27:56,35.30,,
622,06/09/2022 12:32:56,35.56,,
623,06/09/2022 12:37:56,35.60,,
624,06/09/2022 12:42:56,35.69,,
625,06/09/2022 12:47:56,35.60,,
626,06/09/2022 12:52:56,35.52,,
627,06/09/2022 12:57:56,35.56,,
628,06/09/2022 13:02:56,35.56,,
629,06/09/2022 13:07:56,35.56,,
630,06/09/2022 13:12:56,35.65,,
631,06/09/2022 13:17:56,35.69,,
632,06/09/2022 13:22:56,35.78,,
633,06/09/2022 13:27:56,35.78,,
634,06/09/2022 13:32:56,35.86,,
635,06/09/2022 13:37:56,36.12,,
636,06/09/2022 13:42:56,36.25,,
637,06/09/2022 13:47:56,36.29,,
638,06/09/2022 13:52:56,36.51,,
639,06/09/2022 13:57:56,36.68,,
640,06/09/2022 14:02:56,36.81,,
641,06/09/2022 14:07:56,37.02,,
642,06/09/2022 14:12:56,37.15,,
643,06/09/2022 14:17:56,37.36,,
644,06/09/2022 14:22:56,37.58,,
645,06/09/2022 14:27:56,37.62,,
646,06/09/2022 14:32:56,37.71,,
647,06/09/2022 14:37:56,37.88,,
648,06/09/2022 14:42:56,38.05,,
649,06/09/2022 14:47:56,38.26,,
650,06/09/2022 14:52:56,38.48,,
651,06/09/2022 14:57:56,38.56,,
652,06/09/2022 15:02:56,38.74,,
653,06/09/2022 15:07:56,38.65,,
654,06/09/2022 15:12:56,38.78,,
655,06/09/2022 15:17:56,38.82,,
656,06/09/2022 15:22:56,38.56,,
657,06/09/2022 15:27:56,38.48,,
658,06/09/2022 15:32:56,38.39,,
659,06/09/2022 15:37:56,38.14,,
660,06/09/2022 15:42:56,37.92,,
661,06/09/2022 15:47:56,37.96,,
662,06/09/2022 15:52:56,37.92,,
663,06/09/2022 15:57:56,38.05,,
