#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,End of File
259,05/27/2021 06:44:47,12.74,,
260,05/27/2021 06:49:47,12.87,,
261,05/27/2021 06:54:47,13.08,,
262,05/27/2021 06:59:47,13.21,,
263,05/27/2021 07:04:47,13.38,,
264,05/27/2021 07:09:47,13.43,,
265,05/27/2021 07:14:47,13.60,,
266,05/27/2021 07:19:47,13.77,,
267,05/27/2021 07:24:47,13.94,,
268,05/27/2021 07:29:47,14.07,,
269,05/27/2021 07:34:47,14.28,,
270,05/27/2021 07:39:47,14.50,,
271,05/27/2021 07:44:47,14.88,,
272,05/27/2021 07:49:47,15.18,,
273,05/27/2021 07:54:47,15.44,,
274,05/27/2021 07:59:47,15.70,,
275,05/27/2021 08:04:47,15.74,,
276,05/27/2021 08:09:47,15.91,,
277,05/27/2021 08:14:47,16.00,,
278,05/27/2021 08:19:47,16.17,,
279,05/27/2021 08:24:47,16.30,,
280,05/27/2021 08:29:47,16.51,,
281,05/27/2021 08:34:47,16.73,,
282,05/27/2021 08:39:47,16.99,,
283,05/27/2021 08:44:47,17.29,,
284,05/27/2021 08:49:47,17.54,,
285,05/27/2021 08:54:47,17.76,,
286,05/27/2021 08:59:47,17.89,,
287,05/27/2021 09:04:47,18.14,,
288,05/27/2021 09:09:47,18.49,,
289,05/27/2021 09:14:47,18.83,,
290,05/27/2021 09:19:47,19.17,,
291,05/27/2021 09:24:47,19.60,,
292,05/27/2021 09:29:47,20.03,,
293,05/27/2021 09:34:47,20.59,,
294,05/27/2021 09:39:47,21.10,,
295,05/27/2021 09:44:47,21.53,,
296,05/27/2021 09:49:47,22.13,,
297,05/27/2021 09:54:47,22.43,,
298,05/27/2021 09:59:47,22.69,,
299,05/27/2021 10:04:47,23.08,,
300,05/27/2021 10:09:47,23.34,,
301,05/27/2021 10:14:47,23.38,,
302,05/27/2021 10:19:47,23.38,,
303,05/27/2021 10:24:47,23.68,,
304,05/27/2021 10:29:47,23.94,,
305,05/27/2021 10:34:47,24.19,,
306,05/27/2021 10:39:47,24.41,,
307,05/27/2021 10:44:47,24.36,,
308,05/27/2021 10:49:47,24.06,,
309,05/27/2021 10:54:47,23.94,,
310,05/27/2021 10:59:47,23.85,,
311,05/27/2021 11:04:47,24.02,,
312,05/27/2021 11:09:47,24.19,,
313,05/27/2021 11:14:47,24.24,,
314,05/27/2021 11:19:47,24.19,,
315,05/27/2021 11:24:47,24.15,,
316,05/27/2021 11:29:47,23.89,,
317,05/27/2021 11:34:47,23.94,,
318,05/27/2021 11:39:47,24.11,,
319,05/27/2021 11:44:47,24.15,,
320,05/27/2021 11:49:47,24.19,,
321,05/27/2021 11:54:47,24.32,,
322,05/27/2021 11:59:47,24.32,,
323,05/27/2021 12:04:47,24.28,,
324,05/27/2021 12:09:47,24.45,,
325,05/27/2021 12:14:47,24.41,,
326,05/27/2021 12:19:47,24.54,,
327,05/27/2021 12:24:47,24.58,,
328,05/27/2021 12:29:47,24.62,,
329,05/27/2021 12:34:47,24.97,,
330,05/27/2021 12:39:47,25.05,,
331,05/27/2021 12:44:47,25.14,,
332,05/27/2021 12:49:47,25.14,,
333,05/27/2021 12:54:47,25.35,,
334,05/27/2021 12:59:47,25.48,,
335,05/27/2021 13:04:47,25.69,,
336,05/27/2021 13:09:47,25.78,,
337,05/27/2021 13:14:47,25.82,,
338,05/27/2021 13:19:47,25.99,,
339,05/27/2021 13:24:47,26.21,,
340,05/27/2021 13:29:47,26.38,,
341,05/27/2021 13:34:47,26.60,,
342,05/27/2021 13:39:47,26.85,,
343,05/27/2021 13:44:47,27.11,,
344,05/27/2021 13:49:47,27.37,,
345,05/27/2021 13:54:47,27.67,,
346,05/27/2021 13:59:47,27.93,,
347,05/27/2021 14:04:47,28.18,,
348,05/27/2021 14:09:47,28.18,,
349,05/27/2021 14:14:47,28.31,,
350,05/27/2021 14:19:47,28.44,,
351,05/27/2021 14:24:47,28.65,,
352,05/27/2021 14:29:47,28.95,,
353,05/27/2021 14:34:47,29.21,,
354,05/27/2021 14:39:47,29.51,,
355,05/27/2021 14:44:47,29.73,,
356,05/27/2021 14:49:47,30.07,,
357,05/27/2021 14:54:47,30.07,,
358,05/27/2021 14:59:47,30.07,,
359,05/27/2021 15:04:47,30.11,,
360,05/27/2021 15:09:47,30.41,,
361,05/27/2021 15:14:47,30.59,,
362,05/27/2021 15:19:47,30.76,,
363,05/27/2021 15:24:47,31.01,,
364,05/27/2021 15:29:47,31.27,,
365,05/27/2021 15:34:47,31.61,,
366,05/27/2021 15:39:47,31.79,,
367,05/27/2021 15:44:47,31.96,,
368,05/27/2021 15:49:47,31.96,,
369,05/27/2021 15:54:47,32.00,,
370,05/27/2021 15:59:47,32.00,,
371,05/27/2021 16:04:47,32.04,,
372,05/27/2021 16:09:47,32.04,,
373,05/27/2021 16:14:47,32.09,,
374,05/27/2021 16:19:47,32.30,,
375,05/27/2021 16:24:47,32.39,,
376,05/27/2021 16:29:47,32.47,,
377,05/27/2021 16:34:47,32.56,,
378,05/27/2021 16:39:47,32.39,,
379,05/27/2021 16:44:47,32.22,,
380,05/27/2021 16:49:47,31.92,,
381,05/27/2021 16:54:47,31.83,,
382,05/27/2021 16:59:47,31.70,,
383,05/27/2021 17:04:47,31.61,,
384,05/27/2021 17:09:47,31.61,,
385,05/27/2021 17:14:47,31.49,,
386,05/27/2021 17:19:47,31.44,,
387,05/27/2021 17:24:47,31.31,,
388,05/27/2021 17:29:47,31.23,,
389,05/27/2021 17:34:47,31.06,,
390,05/27/2021 17:39:47,31.01,,
391,05/27/2021 17:44:47,30.80,,
392,05/27/2021 17:49:47,30.67,,
393,05/27/2021 17:54:47,30.59,,
394,05/27/2021 17:59:47,30.37,,
395,05/27/2021 18:04:47,30.37,,
396,05/27/2021 18:09:47,30.28,,
397,05/27/2021 18:14:47,30.20,,
398,05/27/2021 18:19:47,30.07,,
399,05/27/2021 18:24:47,29.98,,
400,05/27/2021 18:29:47,29.81,,
401,05/27/2021 18:34:47,29.68,,
402,05/27/2021 18:39:47,29.56,,
403,05/27/2021 18:44:47,29.51,,
404,05/27/2021 18:49:47,29.38,,
405,05/27/2021 18:54:47,29.21,,
406,05/27/2021 18:59:47,29.04,,
407,05/27/2021 19:04:47,28.91,,
408,05/27/2021 19:09:47,28.70,,
409,05/27/2021 19:14:47,28.57,,
410,05/27/2021 19:19:47,28.40,,
411,05/27/2021 19:24:47,28.14,,
412,05/27/2021 19:29:47,27.97,,
413,05/27/2021 19:34:47,27.80,,
414,05/27/2021 19:39:47,27.63,,
415,05/27/2021 19:44:47,27.45,,
416,05/27/2021 19:49:47,27.20,,
417,05/27/2021 19:54:47,26.94,,
418,05/27/2021 19:59:47,26.68,,
419,05/27/2021 20:04:47,26.42,,
420,05/27/2021 20:09:47,26.21,,
421,05/27/2021 20:14:47,25.95,,
422,05/27/2021 20:19:47,25.74,,
423,05/27/2021 20:24:47,25.48,,
424,05/27/2021 20:29:47,25.18,,
425,05/27/2021 20:34:47,24.97,,
426,05/27/2021 20:39:47,24.75,,
427,05/27/2021 20:44:47,24.49,,
428,05/27/2021 20:49:47,24.32,,
429,05/27/2021 20:54:47,24.06,,
430,05/27/2021 20:59:47,23.89,,
431,05/27/2021 21:04:47,23.72,,
432,05/27/2021 21:09:47,23.51,,
433,05/27/2021 21:14:47,23.34,,
434,05/27/2021 21:19:47,23.12,,
435,05/27/2021 21:24:47,22.95,,
436,05/27/2021 21:29:47,22.73,,
437,05/27/2021 21:34:47,22.61,,
438,05/27/2021 21:39:47,22.35,,
439,05/27/2021 21:44:47,22.22,,
440,05/27/2021 21:49:47,22.05,,
441,05/27/2021 21:54:47,21.83,,
442,05/27/2021 21:59:47,21.79,,
443,05/27/2021 22:04:47,21.62,,
444,05/27/2021 22:09:47,21.49,,
445,05/27/2021 22:14:47,21.36,,
446,05/27/2021 22:19:47,21.23,,
447,05/27/2021 22:24:47,21.10,,
448,05/27/2021 22:29:47,20.98,,
449,05/27/2021 22:34:47,20.85,,
450,05/27/2021 22:39:47,20.63,,
451,05/27/2021 22:44:47,20.50,,
452,05/27/2021 22:49:47,20.42,,
453,05/27/2021 22:54:47,20.25,,
454,05/27/2021 22:59:47,20.16,,
455,05/27/2021 23:04:47,20.07,,
456,05/27/2021 23:09:47,19.95,,
457,05/27/2021 23:14:47,19.90,,
458,05/27/2021 23:19:47,19.82,,
459,05/27/2021 23:24:47,19.69,,
460,05/27/2021 23:29:47,19.60,,
461,05/27/2021 23:34:47,19.52,,
462,05/27/2021 23:39:47,19.47,,
463,05/27/2021 23:44:47,19.39,,
464,05/27/2021 23:49:47,19.35,,
465,05/27/2021 23:54:47,19.30,,
466,05/27/2021 23:59:47,19.17,,
467,05/28/2021 00:04:47,19.17,,
468,05/28/2021 00:09:47,19.09,,
469,05/28/2021 00:14:47,19.09,,
470,05/28/2021 00:19:47,19.00,,
471,05/28/2021 00:24:47,18.92,,
472,05/28/2021 00:29:47,18.92,,
473,05/28/2021 00:34:47,18.83,,
474,05/28/2021 00:39:47,18.74,,
475,05/28/2021 00:44:47,18.66,,
476,05/28/2021 00:49:47,18.66,,
477,05/28/2021 00:54:47,18.53,,
478,05/28/2021 00:59:47,18.40,,
479,05/28/2021 01:04:47,18.32,,
480,05/28/2021 01:09:47,18.14,,
481,05/28/2021 01:14:47,18.10,,
482,05/28/2021 01:19:47,17.97,,
483,05/28/2021 01:24:47,17.89,,
484,05/28/2021 01:29:47,17.72,,
485,05/28/2021 01:34:47,17.63,,
486,05/28/2021 01:39:47,17.46,,
487,05/28/2021 01:44:47,17.37,,
488,05/28/2021 01:49:47,17.29,,
489,05/28/2021 01:54:47,17.20,,
490,05/28/2021 01:59:47,17.07,,
491,05/28/2021 02:04:47,16.94,,
492,05/28/2021 02:09:47,16.90,,
493,05/28/2021 02:14:47,16.86,,
494,05/28/2021 02:19:47,16.81,,
495,05/28/2021 02:24:47,16.77,,
496,05/28/2021 02:29:47,16.64,,
497,05/28/2021 02:34:47,16.60,,
498,05/28/2021 02:39:47,16.51,,
499,05/28/2021 02:44:47,16.39,,
500,05/28/2021 02:49:47,16.39,,
501,05/28/2021 02:54:47,16.34,,
502,05/28/2021 02:59:47,16.26,,
503,05/28/2021 03:04:47,16.21,,
504,05/28/2021 03:09:47,16.17,,
505,05/28/2021 03:14:47,16.13,,
506,05/28/2021 03:19:47,16.08,,
507,05/28/2021 03:24:47,16.04,,
508,05/28/2021 03:29:47,15.96,,
509,05/28/2021 03:34:47,15.96,,
510,05/28/2021 03:39:47,15.87,,
511,05/28/2021 03:44:47,15.87,,
512,05/28/2021 03:49:47,15.83,,
513,05/28/2021 03:54:47,15.74,,
514,05/28/2021 03:59:47,15.74,,
515,05/28/2021 04:04:47,15.70,,
516,05/28/2021 04:09:47,15.66,,
517,05/28/2021 04:14:47,15.61,,
518,05/28/2021 04:19:47,15.57,,
519,05/28/2021 04:24:47,15.57,,
520,05/28/2021 04:29:47,15.57,,
521,05/28/2021 04:34:47,15.57,,
522,05/28/2021 04:39:47,15.53,,
523,05/28/2021 04:44:47,15.53,,
524,05/28/2021 04:49:47,15.48,,
525,05/28/2021 04:54:47,15.44,,
526,05/28/2021 04:59:47,15.31,,
527,05/28/2021 05:04:47,15.23,,
528,05/28/2021 05:09:47,15.10,,
529,05/28/2021 05:14:47,15.01,,
530,05/28/2021 05:19:47,14.93,,
531,05/28/2021 05:24:47,14.80,,
532,05/28/2021 05:29:47,14.75,,
533,05/28/2021 05:34:47,14.71,,
534,05/28/2021 05:39:47,14.67,,
535,05/28/2021 05:44:47,14.63,,
536,05/28/2021 05:49:47,14.58,,
537,05/28/2021 05:54:47,14.58,,
538,05/28/2021 05:59:47,14.50,,
539,05/28/2021 06:04:47,14.41,,
540,05/28/2021 06:09:47,14.41,,
541,05/28/2021 06:14:47,14.45,,
542,05/28/2021 06:19:47,14.33,,
543,05/28/2021 06:24:47,14.33,,
544,05/28/2021 06:29:47,14.28,,
545,05/28/2021 06:34:47,14.33,,
546,05/28/2021 06:39:47,14.33,,
547,05/28/2021 06:44:47,14.41,,
548,05/28/2021 06:49:47,14.54,,
549,05/28/2021 06:54:47,14.63,,
550,05/28/2021 06:59:47,14.71,,
551,05/28/2021 07:04:47,14.84,,
552,05/28/2021 07:09:47,15.01,,
553,05/28/2021 07:14:47,15.18,,
554,05/28/2021 07:19:47,15.31,,
555,05/28/2021 07:24:47,15.57,,
556,05/28/2021 07:29:47,15.78,,
557,05/28/2021 07:34:47,15.96,,
558,05/28/2021 07:39:47,16.13,,
559,05/28/2021 07:44:47,16.43,,
560,05/28/2021 07:49:47,16.69,,
561,05/28/2021 07:54:47,16.86,,
562,05/28/2021 07:59:47,17.03,,
563,05/28/2021 08:04:47,17.20,,
564,05/28/2021 08:09:47,17.37,,
565,05/28/2021 08:14:47,17.46,,
566,05/28/2021 08:19:47,17.67,,
567,05/28/2021 08:24:47,17.84,,
568,05/28/2021 08:29:47,18.02,,
569,05/28/2021 08:34:47,18.19,,
570,05/28/2021 08:39:47,18.36,,
571,05/28/2021 08:44:47,18.57,,
572,05/28/2021 08:49:47,18.79,,
573,05/28/2021 08:54:47,18.92,,
574,05/28/2021 08:59:47,19.09,,
575,05/28/2021 09:04:47,19.30,,
576,05/28/2021 09:09:47,19.56,,
577,05/28/2021 09:14:47,19.82,,
578,05/28/2021 09:19:47,20.07,,
579,05/28/2021 09:24:47,20.46,,
580,05/28/2021 09:29:47,20.85,,
581,05/28/2021 09:34:47,21.23,,
582,05/28/2021 09:39:47,21.66,,
583,05/28/2021 09:44:47,22.26,,
584,05/28/2021 09:49:47,22.69,,
585,05/28/2021 09:54:47,22.86,,
586,05/28/2021 09:59:47,22.78,,
587,05/28/2021 10:04:47,22.86,,
588,05/28/2021 10:09:47,22.95,,
589,05/28/2021 10:14:47,23.03,,
590,05/28/2021 10:19:47,23.21,,
591,05/28/2021 10:24:47,23.25,,
592,05/28/2021 10:29:47,23.55,,
593,05/28/2021 10:34:47,23.59,,
594,05/28/2021 10:39:47,23.81,,
595,05/28/2021 10:44:47,23.85,,
596,05/28/2021 10:49:47,24.02,,
597,05/28/2021 10:54:47,24.19,,
598,05/28/2021 10:59:47,24.36,,
599,05/28/2021 11:04:47,24.41,,
600,05/28/2021 11:09:47,24.41,,
601,05/28/2021 11:14:47,24.54,,
602,05/28/2021 11:19:47,24.49,,
603,05/28/2021 11:24:47,24.45,,
604,05/28/2021 11:29:47,24.49,,
605,05/28/2021 11:34:47,24.49,,
606,05/28/2021 11:39:47,24.66,,
607,05/28/2021 11:44:47,24.79,,
608,05/28/2021 11:49:47,24.79,,
609,05/28/2021 11:54:47,24.79,,
610,05/28/2021 11:59:47,24.88,,
611,05/28/2021 12:04:47,25.05,,
612,05/28/2021 12:09:47,25.05,,
613,05/28/2021 12:14:47,25.09,,
614,05/28/2021 12:19:47,25.14,,
615,05/28/2021 12:24:47,25.22,,
616,05/28/2021 12:29:47,25.31,,
617,05/28/2021 12:34:47,25.39,,
618,05/28/2021 12:39:47,25.57,,
619,05/28/2021 12:44:47,25.69,,
620,05/28/2021 12:49:47,25.91,,
621,05/28/2021 12:54:47,26.21,,
622,05/28/2021 12:59:47,26.30,,
623,05/28/2021 13:04:47,26.42,,
624,05/28/2021 13:09:47,26.60,,
625,05/28/2021 13:14:47,26.72,,
626,05/28/2021 13:19:47,26.90,,
627,05/28/2021 13:24:47,27.20,,
628,05/28/2021 13:29:47,27.28,,
629,05/28/2021 13:34:47,27.54,,
630,05/28/2021 13:39:47,27.71,,
631,05/28/2021 13:44:47,27.80,,
632,05/28/2021 13:49:47,27.97,,
633,05/28/2021 13:54:47,28.35,,
634,05/28/2021 13:59:47,28.48,,
635,05/28/2021 14:04:47,28.87,,
636,05/28/2021 14:09:47,28.95,,
637,05/28/2021 14:14:47,29.04,,
638,05/28/2021 14:19:47,29.04,,
639,05/28/2021 14:24:47,29.13,,
640,05/28/2021 14:29:47,29.26,,
641,05/28/2021 14:34:47,29.47,,
642,05/28/2021 14:39:47,29.68,,
643,05/28/2021 14:44:47,29.94,,
644,05/28/2021 14:49:47,30.24,,
645,05/28/2021 14:54:47,30.54,,
646,05/28/2021 14:59:47,30.97,,
647,05/28/2021 15:04:47,31.23,,
648,05/28/2021 15:09:47,31.44,,
649,05/28/2021 15:14:47,31.66,,
650,05/28/2021 15:19:47,32.09,,
651,05/28/2021 15:24:47,32.34,,
652,05/28/2021 15:29:47,32.60,,
653,05/28/2021 15:34:47,32.60,,
654,05/28/2021 15:39:47,32.47,,
655,05/28/2021 15:44:47,32.13,,
656,05/28/2021 15:49:47,32.22,,
657,05/28/2021 15:54:47,32.47,,
658,05/28/2021 15:59:47,32.26,,
659,05/28/2021 16:04:47,32.26,,
660,05/28/2021 16:09:47,32.34,,
661,05/28/2021 16:14:47,32.43,,
662,05/28/2021 16:19:47,32.52,,
663,05/28/2021 16:24:47,32.47,,
