#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,End of File
162,04/19/2022 22:03:37,13.00,,
163,04/19/2022 22:08:37,12.82,,
164,04/19/2022 22:13:37,12.78,,
165,04/19/2022 22:18:37,12.74,,
166,04/19/2022 22:23:37,12.57,,
167,04/19/2022 22:28:37,12.48,,
168,04/19/2022 22:33:37,12.35,,
169,04/19/2022 22:38:37,12.31,,
170,04/19/2022 22:43:37,12.31,,
171,04/19/2022 22:48:37,12.44,,
172,04/19/2022 22:53:37,12.44,,
173,04/19/2022 22:58:37,12.44,,
174,04/19/2022 23:03:37,12.35,,
175,04/19/2022 23:08:37,12.31,,
176,04/19/2022 23:13:37,12.18,,
177,04/19/2022 23:18:37,12.27,,
178,04/19/2022 23:23:37,12.27,,
179,04/19/2022 23:28:37,12.22,,
180,04/19/2022 23:33:37,12.22,,
181,04/19/2022 23:38:37,12.10,,
182,04/19/2022 23:43:37,12.01,,
183,04/19/2022 23:48:37,11.79,,
184,04/19/2022 23:53:37,11.62,,
185,04/19/2022 23:58:37,11.37,,
186,04/20/2022 00:03:37,11.19,,
187,04/20/2022 00:08:37,11.07,,
188,04/20/2022 00:13:37,10.94,,
189,04/20/2022 00:18:37,10.85,,
190,04/20/2022 00:23:37,10.68,,
191,04/20/2022 00:28:37,10.59,,
192,04/20/2022 00:33:37,10.51,,
193,04/20/2022 00:38:37,10.42,,
194,04/20/2022 00:43:37,10.29,,
195,04/20/2022 00:48:37,10.21,,
196,04/20/2022 00:53:37,10.12,,
197,04/20/2022 00:58:37,9.99,,
198,04/20/2022 01:03:37,9.91,,
199,04/20/2022 01:08:37,9.74,,
200,04/20/2022 01:13:37,9.69,,
201,04/20/2022 01:18:37,9.52,,
202,04/20/2022 01:23:37,9.35,,
203,04/20/2022 01:28:37,9.35,,
204,04/20/2022 01:33:37,9.31,,
205,04/20/2022 01:38:37,9.31,,
206,04/20/2022 01:43:37,9.35,,
207,04/20/2022 01:48:37,9.39,,
208,04/20/2022 01:53:37,9.39,,
209,04/20/2022 01:58:37,9.39,,
210,04/20/2022 02:03:37,9.39,,
211,04/20/2022 02:08:37,9.52,,
212,04/20/2022 02:13:37,9.61,,
213,04/20/2022 02:18:37,9.65,,
214,04/20/2022 02:23:37,9.61,,
215,04/20/2022 02:28:37,9.56,,
216,04/20/2022 02:33:37,9.52,,
217,04/20/2022 02:38:37,9.44,,
218,04/20/2022 02:43:37,9.31,,
219,04/20/2022 02:48:37,9.18,,
220,04/20/2022 02:53:37,9.09,,
221,04/20/2022 02:58:37,9.09,,
222,04/20/2022 03:03:37,8.92,,
223,04/20/2022 03:08:37,8.79,,
224,04/20/2022 03:13:37,8.75,,
225,04/20/2022 03:18:37,8.66,,
226,04/20/2022 03:23:37,8.58,,
227,04/20/2022 03:28:37,8.36,,
228,04/20/2022 03:33:37,8.66,,
229,04/20/2022 03:38:37,9.14,,
230,04/20/2022 03:43:37,9.52,,
231,04/20/2022 03:48:37,9.82,,
232,04/20/2022 03:53:37,9.99,,
233,04/20/2022 03:58:37,10.12,,
234,04/20/2022 04:03:37,10.16,,
235,04/20/2022 04:08:37,10.25,,
236,04/20/2022 04:13:37,10.16,,
237,04/20/2022 04:18:37,9.95,,
238,04/20/2022 04:23:37,9.74,,
239,04/20/2022 04:28:37,9.48,,
240,04/20/2022 04:33:37,9.31,,
241,04/20/2022 04:38:37,9.14,,
242,04/20/2022 04:43:37,8.83,,
243,04/20/2022 04:48:37,8.71,,
244,04/20/2022 04:53:37,8.53,,
245,04/20/2022 04:58:37,8.32,,
246,04/20/2022 05:03:37,8.23,,
247,04/20/2022 05:08:37,8.06,,
248,04/20/2022 05:13:37,7.93,,
249,04/20/2022 05:18:37,7.89,,
250,04/20/2022 05:23:37,7.85,,
251,04/20/2022 05:28:37,7.81,,
252,04/20/2022 05:33:37,7.72,,
253,04/20/2022 05:38:37,7.68,,
254,04/20/2022 05:43:37,7.63,,
255,04/20/2022 05:48:37,7.63,,
256,04/20/2022 05:53:37,7.63,,
257,04/20/2022 05:58:37,7.63,,
258,04/20/2022 06:03:37,7.72,,
259,04/20/2022 06:08:37,7.81,,
260,04/20/2022 06:13:37,7.89,,
261,04/20/2022 06:18:37,7.93,,
262,04/20/2022 06:23:37,7.98,,
263,04/20/2022 06:28:37,8.02,,
264,04/20/2022 06:33:37,8.06,,
265,04/20/2022 06:38:37,8.19,,
266,04/20/2022 06:43:37,8.28,,
267,04/20/2022 06:48:37,8.41,,
268,04/20/2022 06:53:37,8.58,,
269,04/20/2022 06:58:37,8.88,,
270,04/20/2022 07:03:37,9.22,,
271,04/20/2022 07:08:37,9.56,,
272,04/20/2022 07:13:37,9.99,,
273,04/20/2022 07:18:37,10.51,,
274,04/20/2022 07:23:37,11.02,,
275,04/20/2022 07:28:37,11.45,,
276,04/20/2022 07:33:37,11.88,,
277,04/20/2022 07:38:37,12.22,,
278,04/20/2022 07:43:37,12.57,,
279,04/20/2022 07:48:37,13.00,,
280,04/20/2022 07:53:37,13.43,,
281,04/20/2022 07:58:37,13.73,,
282,04/20/2022 08:03:37,14.11,,
283,04/20/2022 08:08:37,14.37,,
284,04/20/2022 08:13:37,14.71,,
285,04/20/2022 08:18:37,15.01,,
286,04/20/2022 08:23:37,15.48,,
287,04/20/2022 08:28:37,15.83,,
288,04/20/2022 08:33:37,16.08,,
289,04/20/2022 08:38:37,15.96,,
290,04/20/2022 08:43:37,15.87,,
291,04/20/2022 08:48:37,15.87,,
292,04/20/2022 08:53:37,15.78,,
293,04/20/2022 08:58:37,15.66,,
294,04/20/2022 09:03:37,15.66,,
295,04/20/2022 09:08:37,15.78,,
296,04/20/2022 09:13:37,15.96,,
297,04/20/2022 09:18:37,16.21,,
298,04/20/2022 09:23:37,16.39,,
299,04/20/2022 09:28:37,16.47,,
300,04/20/2022 09:33:37,16.64,,
301,04/20/2022 09:38:37,16.81,,
302,04/20/2022 09:43:37,16.99,,
303,04/20/2022 09:48:37,17.16,,
304,04/20/2022 09:53:37,17.16,,
305,04/20/2022 09:58:37,17.33,,
306,04/20/2022 10:03:37,17.41,,
307,04/20/2022 10:08:37,17.59,,
308,04/20/2022 10:13:37,17.76,,
309,04/20/2022 10:18:37,17.80,,
310,04/20/2022 10:23:37,17.76,,
311,04/20/2022 10:28:37,17.84,,
312,04/20/2022 10:33:37,17.93,,
313,04/20/2022 10:38:37,18.02,,
314,04/20/2022 10:43:37,18.02,,
315,04/20/2022 10:48:37,18.06,,
316,04/20/2022 10:53:37,18.19,,
317,04/20/2022 10:58:37,18.27,,
318,04/20/2022 11:03:37,18.53,,
319,04/20/2022 11:08:37,18.40,,
320,04/20/2022 11:13:37,18.40,,
321,04/20/2022 11:18:37,18.27,,
322,04/20/2022 11:23:37,18.19,,
323,04/20/2022 11:28:37,18.27,,
324,04/20/2022 11:33:37,18.40,,
325,04/20/2022 11:38:37,18.49,,
326,04/20/2022 11:43:37,18.66,,
327,04/20/2022 11:48:37,18.96,,
328,04/20/2022 11:53:37,19.13,,
329,04/20/2022 11:58:37,19.17,,
330,04/20/2022 12:03:37,19.22,,
331,04/20/2022 12:08:37,19.22,,
332,04/20/2022 12:13:37,19.30,,
333,04/20/2022 12:18:37,19.39,,
334,04/20/2022 12:23:37,19.56,,
335,04/20/2022 12:28:37,19.69,,
336,04/20/2022 12:33:37,19.82,,
337,04/20/2022 12:38:37,19.95,,
338,04/20/2022 12:43:37,19.90,,
339,04/20/2022 12:48:37,19.82,,
340,04/20/2022 12:53:37,19.86,,
341,04/20/2022 12:58:37,19.95,,
342,04/20/2022 13:03:37,20.12,,
343,04/20/2022 13:08:37,20.33,,
344,04/20/2022 13:13:37,20.29,,
345,04/20/2022 13:18:37,20.16,,
346,04/20/2022 13:23:37,20.07,,
347,04/20/2022 13:28:37,19.90,,
348,04/20/2022 13:33:37,19.90,,
349,04/20/2022 13:38:37,19.86,,
350,04/20/2022 13:43:37,19.77,,
351,04/20/2022 13:48:37,19.77,,
352,04/20/2022 13:53:37,19.90,,
353,04/20/2022 13:58:37,20.07,,
354,04/20/2022 14:03:37,20.07,,
355,04/20/2022 14:08:37,20.03,,
356,04/20/2022 14:13:37,20.07,,
357,04/20/2022 14:18:37,20.20,,
358,04/20/2022 14:23:37,20.33,,
359,04/20/2022 14:28:37,20.72,,
360,04/20/2022 14:33:37,20.98,,
361,04/20/2022 14:38:37,21.19,,
362,04/20/2022 14:43:37,21.32,,
363,04/20/2022 14:48:37,21.32,,
364,04/20/2022 14:53:37,21.19,,
365,04/20/2022 14:58:37,20.93,,
366,04/20/2022 15:03:37,20.89,,
367,04/20/2022 15:08:37,20.93,,
368,04/20/2022 15:13:37,20.93,,
369,04/20/2022 15:18:37,20.85,,
370,04/20/2022 15:23:37,20.72,,
371,04/20/2022 15:28:37,20.76,,
372,04/20/2022 15:33:37,20.72,,
373,04/20/2022 15:38:37,20.63,,
374,04/20/2022 15:43:37,20.50,,
375,04/20/2022 15:48:37,20.46,,
376,04/20/2022 15:53:37,20.37,,
377,04/20/2022 15:58:37,20.46,,
378,04/20/2022 16:03:37,20.29,,
379,04/20/2022 16:08:37,20.12,,
380,04/20/2022 16:13:37,19.82,,
381,04/20/2022 16:18:37,19.47,,
382,04/20/2022 16:23:37,19.35,,
383,04/20/2022 16:28:37,19.17,,
384,04/20/2022 16:33:37,19.09,,
385,04/20/2022 16:38:37,19.00,,
386,04/20/2022 16:43:37,18.87,,
387,04/20/2022 16:48:37,18.79,,
388,04/20/2022 16:53:37,18.70,,
389,04/20/2022 16:58:37,18.70,,
390,04/20/2022 17:03:37,18.74,,
391,04/20/2022 17:08:37,18.79,,
392,04/20/2022 17:13:37,18.79,,
393,04/20/2022 17:18:37,18.74,,
394,04/20/2022 17:23:37,18.66,,
395,04/20/2022 17:28:37,18.44,,
396,04/20/2022 17:33:37,18.32,,
397,04/20/2022 17:38:37,18.27,,
398,04/20/2022 17:43:37,18.36,,
399,04/20/2022 17:48:37,18.44,,
400,04/20/2022 17:53:37,18.40,,
401,04/20/2022 17:58:37,18.36,,
402,04/20/2022 18:03:37,18.23,,
403,04/20/2022 18:08:37,18.06,,
404,04/20/2022 18:13:37,17.80,,
405,04/20/2022 18:18:37,17.63,,
406,04/20/2022 18:23:37,17.37,,
407,04/20/2022 18:28:37,17.20,,
408,04/20/2022 18:33:37,17.03,,
409,04/20/2022 18:38:37,16.86,,
410,04/20/2022 18:43:37,16.73,,
411,04/20/2022 18:48:37,16.64,,
412,04/20/2022 18:53:37,16.56,,
413,04/20/2022 18:58:37,16.51,,
414,04/20/2022 19:03:37,16.43,,
415,04/20/2022 19:08:37,16.30,,
416,04/20/2022 19:13:37,16.34,,
417,04/20/2022 19:18:37,16.21,,
418,04/20/2022 19:23:37,16.08,,
419,04/20/2022 19:28:37,15.91,,
420,04/20/2022 19:33:37,15.66,,
421,04/20/2022 19:38:37,15.44,,
422,04/20/2022 19:43:37,15.31,,
423,04/20/2022 19:48:37,15.14,,
424,04/20/2022 19:53:37,15.01,,
425,04/20/2022 19:58:37,14.93,,
426,04/20/2022 20:03:37,14.80,,
427,04/20/2022 20:08:37,14.75,,
428,04/20/2022 20:13:37,14.63,,
429,04/20/2022 20:18:37,14.58,,
430,04/20/2022 20:23:37,14.50,,
431,04/20/2022 20:28:37,14.45,,
432,04/20/2022 20:33:37,14.41,,
433,04/20/2022 20:38:37,14.45,,
434,04/20/2022 20:43:37,14.45,,
435,04/20/2022 20:48:37,14.45,,
436,04/20/2022 20:53:37,14.54,,
437,04/20/2022 20:58:37,14.58,,
438,04/20/2022 21:03:37,14.67,,
439,04/20/2022 21:08:37,14.63,,
440,04/20/2022 21:13:37,14.54,,
441,04/20/2022 21:18:37,14.50,,
442,04/20/2022 21:23:37,14.37,,
443,04/20/2022 21:28:37,14.24,,
444,04/20/2022 21:33:37,14.07,,
445,04/20/2022 21:38:37,13.98,,
446,04/20/2022 21:43:37,13.85,,
447,04/20/2022 21:48:37,13.77,,
448,04/20/2022 21:53:37,13.68,,
449,04/20/2022 21:58:37,13.64,,
450,04/20/2022 22:03:37,13.60,,
451,04/20/2022 22:08:37,13.47,,
452,04/20/2022 22:13:37,13.47,,
453,04/20/2022 22:18:37,13.38,,
454,04/20/2022 22:23:37,13.38,,
455,04/20/2022 22:28:37,13.30,,
456,04/20/2022 22:33:37,13.21,,
457,04/20/2022 22:38:37,13.21,,
458,04/20/2022 22:43:37,13.25,,
459,04/20/2022 22:48:37,13.21,,
460,04/20/2022 22:53:37,13.21,,
461,04/20/2022 22:58:37,13.21,,
462,04/20/2022 23:03:37,13.21,,
463,04/20/2022 23:08:37,13.25,,
464,04/20/2022 23:13:37,13.30,,
465,04/20/2022 23:18:37,13.30,,
466,04/20/2022 23:23:37,13.30,,
467,04/20/2022 23:28:37,13.34,,
468,04/20/2022 23:33:37,13.30,,
469,04/20/2022 23:38:37,13.25,,
470,04/20/2022 23:43:37,13.21,,
471,04/20/2022 23:48:37,13.17,,
472,04/20/2022 23:53:37,13.12,,
473,04/20/2022 23:58:37,13.12,,
474,04/21/2022 00:03:37,13.08,,
475,04/21/2022 00:08:37,13.00,,
476,04/21/2022 00:13:37,13.00,,
477,04/21/2022 00:18:37,13.00,,
478,04/21/2022 00:23:37,12.95,,
479,04/21/2022 00:28:37,13.00,,
480,04/21/2022 00:33:37,13.00,,
481,04/21/2022 00:38:37,13.04,,
482,04/21/2022 00:43:37,13.04,,
483,04/21/2022 00:48:37,13.08,,
484,04/21/2022 00:53:37,13.08,,
485,04/21/2022 00:58:37,13.04,,
486,04/21/2022 01:03:37,13.04,,
487,04/21/2022 01:08:37,12.95,,
488,04/21/2022 01:13:37,13.00,,
489,04/21/2022 01:18:37,12.95,,
490,04/21/2022 01:23:37,12.95,,
491,04/21/2022 01:28:37,12.95,,
492,04/21/2022 01:33:37,12.91,,
493,04/21/2022 01:38:37,12.91,,
494,04/21/2022 01:43:37,12.95,,
495,04/21/2022 01:48:37,12.95,,
496,04/21/2022 01:53:37,12.91,,
497,04/21/2022 01:58:37,12.87,,
498,04/21/2022 02:03:37,12.91,,
499,04/21/2022 02:08:37,12.87,,
500,04/21/2022 02:13:37,12.82,,
501,04/21/2022 02:18:37,12.78,,
502,04/21/2022 02:23:37,12.78,,
503,04/21/2022 02:28:37,12.78,,
504,04/21/2022 02:33:37,12.78,,
505,04/21/2022 02:38:37,12.78,,
506,04/21/2022 02:43:37,12.74,,
507,04/21/2022 02:48:37,12.78,,
508,04/21/2022 02:53:37,12.78,,
509,04/21/2022 02:58:37,12.78,,
510,04/21/2022 03:03:37,12.78,,
511,04/21/2022 03:08:37,12.70,,
512,04/21/2022 03:13:37,12.74,,
513,04/21/2022 03:18:37,12.70,,
514,04/21/2022 03:23:37,12.65,,
515,04/21/2022 03:28:37,12.65,,
516,04/21/2022 03:33:37,12.61,,
517,04/21/2022 03:38:37,12.61,,
518,04/21/2022 03:43:37,12.57,,
519,04/21/2022 03:48:37,12.48,,
520,04/21/2022 03:53:37,12.48,,
521,04/21/2022 03:58:37,12.52,,
522,04/21/2022 04:03:37,12.52,,
523,04/21/2022 04:08:37,12.52,,
524,04/21/2022 04:13:37,12.52,,
525,04/21/2022 04:18:37,12.52,,
526,04/21/2022 04:23:37,12.57,,
527,04/21/2022 04:28:37,12.57,,
528,04/21/2022 04:33:37,12.52,,
529,04/21/2022 04:38:37,12.61,,
530,04/21/2022 04:43:37,12.48,,
531,04/21/2022 04:48:37,12.31,,
532,04/21/2022 04:53:37,12.27,,
533,04/21/2022 04:58:37,12.18,,
534,04/21/2022 05:03:37,12.18,,
535,04/21/2022 05:08:37,12.10,,
536,04/21/2022 05:13:37,12.01,,
537,04/21/2022 05:18:37,12.01,,
538,04/21/2022 05:23:37,11.97,,
539,04/21/2022 05:28:37,12.01,,
540,04/21/2022 05:33:37,12.01,,
541,04/21/2022 05:38:37,11.97,,
542,04/21/2022 05:43:37,11.97,,
543,04/21/2022 05:48:37,11.88,,
544,04/21/2022 05:53:37,11.84,,
545,04/21/2022 05:58:37,11.79,,
546,04/21/2022 06:03:37,11.79,,
547,04/21/2022 06:08:37,11.75,,
548,04/21/2022 06:13:37,11.79,,
549,04/21/2022 06:18:37,11.79,,
550,04/21/2022 06:23:37,11.67,,
551,04/21/2022 06:28:37,11.62,,
552,04/21/2022 06:33:37,11.49,,
553,04/21/2022 06:38:37,11.45,,
554,04/21/2022 06:43:37,11.41,,
555,04/21/2022 06:48:37,11.37,,
556,04/21/2022 06:53:37,11.37,,
557,04/21/2022 06:58:37,11.32,,
558,04/21/2022 07:03:37,11.28,,
559,04/21/2022 07:08:37,11.24,,
560,04/21/2022 07:13:37,11.24,,
561,04/21/2022 07:18:37,11.24,,
562,04/21/2022 07:23:37,11.28,,
563,04/21/2022 07:28:37,11.32,,
564,04/21/2022 07:33:37,11.37,,
565,04/21/2022 07:38:37,11.49,,
566,04/21/2022 07:43:37,11.62,,
567,04/21/2022 07:48:37,11.88,,
568,04/21/2022 07:53:37,12.14,,
569,04/21/2022 07:58:37,12.48,,
570,04/21/2022 08:03:37,12.87,,
571,04/21/2022 08:08:37,13.30,,
572,04/21/2022 08:13:37,13.51,,
573,04/21/2022 08:18:37,13.60,,
574,04/21/2022 08:23:37,13.73,,
575,04/21/2022 08:28:37,13.73,,
576,04/21/2022 08:33:37,13.77,,
577,04/21/2022 08:38:37,13.90,,
578,04/21/2022 08:43:37,14.07,,
579,04/21/2022 08:48:37,14.15,,
580,04/21/2022 08:53:37,14.11,,
581,04/21/2022 08:58:37,14.33,,
582,04/21/2022 09:03:37,14.54,,
583,04/21/2022 09:08:37,14.80,,
584,04/21/2022 09:13:37,15.06,,
585,04/21/2022 09:18:37,15.40,,
586,04/21/2022 09:23:37,15.61,,
587,04/21/2022 09:28:37,15.74,,
588,04/21/2022 09:33:37,15.83,,
589,04/21/2022 09:38:37,15.87,,
590,04/21/2022 09:43:37,15.87,,
591,04/21/2022 09:48:37,15.91,,
592,04/21/2022 09:53:37,16.04,,
593,04/21/2022 09:58:37,16.21,,
594,04/21/2022 10:03:37,16.43,,
595,04/21/2022 10:08:37,16.64,,
596,04/21/2022 10:13:37,16.64,,
597,04/21/2022 10:18:37,16.64,,
598,04/21/2022 10:23:37,16.94,,
599,04/21/2022 10:28:37,17.33,,
600,04/21/2022 10:33:37,17.59,,
601,04/21/2022 10:38:37,17.97,,
602,04/21/2022 10:43:37,18.23,,
603,04/21/2022 10:48:37,18.27,,
604,04/21/2022 10:53:37,18.44,,
605,04/21/2022 10:58:37,18.57,,
606,04/21/2022 11:03:37,18.53,,
607,04/21/2022 11:08:37,18.62,,
608,04/21/2022 11:13:37,18.23,,
609,04/21/2022 11:18:37,18.06,,
610,04/21/2022 11:23:37,17.97,,
611,04/21/2022 11:28:37,17.76,,
612,04/21/2022 11:33:37,17.63,,
613,04/21/2022 11:38:37,17.33,,
614,04/21/2022 11:43:37,17.03,,
615,04/21/2022 11:48:37,16.90,,
616,04/21/2022 11:53:37,16.77,,
617,04/21/2022 11:58:37,16.69,,
618,04/21/2022 12:03:37,16.86,,
619,04/21/2022 12:08:37,16.90,,
620,04/21/2022 12:13:37,16.99,,
621,04/21/2022 12:18:37,17.11,,
622,04/21/2022 12:23:37,17.33,,
623,04/21/2022 12:28:37,17.50,,
624,04/21/2022 12:33:37,17.50,,
625,04/21/2022 12:38:37,17.67,,
626,04/21/2022 12:43:37,17.89,,
627,04/21/2022 12:48:37,17.93,,
628,04/21/2022 12:53:37,17.97,,
629,04/21/2022 12:58:37,18.19,,
630,04/21/2022 13:03:37,18.32,,
631,04/21/2022 13:08:37,18.27,,
632,04/21/2022 13:13:37,18.32,,
633,04/21/2022 13:18:37,18.36,,
634,04/21/2022 13:23:37,18.36,,
635,04/21/2022 13:28:37,18.57,,
636,04/21/2022 13:33:37,18.83,,
637,04/21/2022 13:38:37,19.09,,
638,04/21/2022 13:43:37,19.13,,
639,04/21/2022 13:48:37,18.92,,
640,04/21/2022 13:53:37,18.79,,
641,04/21/2022 13:58:37,18.74,,
642,04/21/2022 14:03:37,18.79,,
643,04/21/2022 14:08:37,18.87,,
644,04/21/2022 14:13:37,18.96,,
645,04/21/2022 14:18:37,19.05,,
646,04/21/2022 14:23:37,19.09,,
647,04/21/2022 14:28:37,19.22,,
648,04/21/2022 14:33:37,19.13,,
649,04/21/2022 14:38:37,19.22,,
650,04/21/2022 14:43:37,19.35,,
651,04/21/2022 14:48:37,19.39,,
652,04/21/2022 14:53:37,19.43,,
653,04/21/2022 14:58:37,19.35,,
654,04/21/2022 15:03:37,19.35,,
655,04/21/2022 15:08:37,19.39,,
656,04/21/2022 15:13:37,19.56,,
657,04/21/2022 15:18:37,19.56,,
658,04/21/2022 15:23:37,19.65,,
659,04/21/2022 15:28:37,19.65,,
660,04/21/2022 15:33:37,19.82,,
661,04/21/2022 15:38:37,19.86,,
662,04/21/2022 15:43:37,19.95,,
663,04/21/2022 15:48:37,19.86,,
