#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Ch: 2 - RH   (%),Punto de condensación   (°C),Anfitrión conectado,Final del archivo
67,04/14/2022 15:07:58,16,59,61,69,9,22,,
68,04/14/2022 15:12:58,16,58,61,56,9,18,,
69,04/14/2022 15:17:58,16,77,61,92,9,45,,
70,04/14/2022 15:22:58,17,03,60,53,9,35,,
71,04/14/2022 15:27:58,17,34,61,84,9,97,,
72,04/14/2022 15:32:58,17,47,59,08,9,41,,
73,04/14/2022 15:37:58,17,19,61,17,9,66,,
74,04/14/2022 15:42:58,17,18,60,77,9,55,,
75,04/14/2022 15:47:58,17,37,60,30,9,62,,
76,04/14/2022 15:52:58,17,17,60,33,9,44,,
77,04/14/2022 15:57:58,16,98,61,23,9,48,,
78,04/14/2022 16:02:58,16,87,61,46,9,43,,
79,04/14/2022 16:07:58,16,95,61,47,9,51,,
80,04/14/2022 16:12:58,16,89,61,05,9,35,,
81,04/14/2022 16:17:58,16,91,61,80,9,55,,
82,04/14/2022 16:22:58,16,89,61,07,9,35,,
83,04/14/2022 16:27:58,17,11,62,03,9,80,,
84,04/14/2022 16:32:58,17,30,63,02,10,21,,
85,04/14/2022 16:37:58,17,24,62,18,9,96,,
86,04/14/2022 16:42:58,17,07,63,29,10,06,,
87,04/14/2022 16:47:58,16,98,62,93,9,88,,
88,04/14/2022 16:52:58,16,60,63,45,9,65,,
89,04/14/2022 16:57:58,16,30,63,42,9,36,,
90,04/14/2022 17:02:58,16,35,65,24,9,83,,
91,04/14/2022 17:07:58,16,22,65,28,9,72,,
92,04/14/2022 17:12:58,16,11,65,80,9,72,,
93,04/14/2022 17:17:58,15,98,66,69,9,80,,
94,04/14/2022 17:22:58,15,82,67,37,9,80,,
95,04/14/2022 17:27:58,15,73,67,62,9,77,,
96,04/14/2022 17:32:58,15,85,67,42,9,84,,
97,04/14/2022 17:37:58,15,86,67,89,9,96,,
98,04/14/2022 17:42:58,16,10,67,24,10,04,,
99,04/14/2022 17:47:58,16,16,68,03,10,27,,
100,04/14/2022 17:52:58,16,15,67,02,10,04,,
101,04/14/2022 17:57:58,16,03,67,75,10,09,,
102,04/14/2022 18:02:58,15,83,68,18,9,99,,
103,04/14/2022 18:07:58,15,52,68,89,9,84,,
104,04/14/2022 18:12:58,15,17,70,58,9,88,,
105,04/14/2022 18:17:58,14,83,71,48,9,74,,
106,04/14/2022 18:22:58,14,65,72,17,9,71,,
107,04/14/2022 18:27:58,14,51,73,41,9,83,,
108,04/14/2022 18:32:58,14,39,74,26,9,88,,
109,04/14/2022 18:37:58,14,32,73,98,9,75,,
110,04/14/2022 18:42:58,14,20,74,03,9,65,,
111,04/14/2022 18:47:58,14,07,74,53,9,63,,
112,04/14/2022 18:52:58,13,94,75,19,9,63,,
113,04/14/2022 18:57:58,13,82,76,16,9,71,,
114,04/14/2022 19:02:58,13,71,76,94,9,76,,
115,04/14/2022 19:07:58,13,66,77,16,9,75,,
116,04/14/2022 19:12:58,13,61,77,42,9,75,,
117,04/14/2022 19:17:58,13,52,78,34,9,84,,
118,04/14/2022 19:22:58,13,47,78,75,9,87,,
119,04/14/2022 19:27:58,13,36,79,61,9,92,,
120,04/14/2022 19:32:58,13,23,80,10,9,89,,
121,04/14/2022 19:37:58,13,12,80,14,9,79,,
122,04/14/2022 19:42:58,13,03,80,16,9,70,,
123,04/14/2022 19:47:58,12,94,80,76,9,73,,
124,04/14/2022 19:52:58,12,92,80,73,9,70,,
125,04/14/2022 19:57:58,12,79,81,29,9,68,,
126,04/14/2022 20:02:58,12,70,81,73,9,67,,
127,04/14/2022 20:07:58,12,63,82,02,9,66,,
128,04/14/2022 20:12:58,12,51,82,75,9,67,,
129,04/14/2022 20:17:58,12,46,83,17,9,70,,
130,04/14/2022 20:22:58,12,44,83,36,9,71,,
131,04/14/2022 20:27:58,12,34,84,26,9,77,,
132,04/14/2022 20:32:58,12,20,84,95,9,76,,
133,04/14/2022 20:37:58,12,18,85,10,9,77,,
134,04/14/2022 20:42:58,12,08,85,28,9,70,,
135,04/14/2022 20:47:58,12,01,85,55,9,68,,
136,04/14/2022 20:52:58,11,98,86,05,9,73,,
137,04/14/2022 20:57:58,11,91,86,02,9,66,,
138,04/14/2022 21:02:58,11,87,86,27,9,66,,
139,04/14/2022 21:07:58,11,86,86,25,9,65,,
140,04/14/2022 21:12:58,11,82,86,18,9,59,,
141,04/14/2022 21:17:58,11,74,86,43,9,56,,
142,04/14/2022 21:22:58,11,67,86,49,9,50,,
143,04/14/2022 21:27:58,11,60,87,00,9,52,,
144,04/14/2022 21:32:58,11,58,87,18,9,53,,
145,04/14/2022 21:37:58,11,46,87,38,9,45,,
146,04/14/2022 21:42:58,11,43,87,28,9,40,,
147,04/14/2022 21:47:58,11,42,87,56,9,44,,
148,04/14/2022 21:52:58,11,48,87,71,9,53,,
149,04/14/2022 21:57:58,11,60,87,27,9,57,,
150,04/14/2022 22:02:58,11,71,87,00,9,63,,
151,04/14/2022 22:07:58,11,87,86,85,9,76,,
152,04/14/2022 22:12:58,12,02,86,25,9,81,,
153,04/14/2022 22:17:58,12,12,85,60,9,79,,
154,04/14/2022 22:22:58,12,23,85,01,9,80,,
155,04/14/2022 22:27:58,12,32,84,47,9,79,,
156,04/14/2022 22:32:58,12,35,83,74,9,69,,
157,04/14/2022 22:37:58,12,40,83,46,9,69,,
158,04/14/2022 22:42:58,12,45,83,26,9,70,,
159,04/14/2022 22:47:58,12,40,83,18,9,63,,
160,04/14/2022 22:52:58,12,40,83,48,9,69,,
161,04/14/2022 22:57:58,12,40,83,21,9,64,,
162,04/14/2022 23:02:58,12,41,82,88,9,59,,
163,04/14/2022 23:07:58,12,42,83,03,9,63,,
164,04/14/2022 23:12:58,12,38,83,13,9,62,,
165,04/14/2022 23:17:58,12,30,83,93,9,67,,
166,04/14/2022 23:22:58,12,20,84,23,9,63,,
167,04/14/2022 23:27:58,12,10,84,73,9,62,,
168,04/14/2022 23:32:58,11,98,85,58,9,65,,
169,04/14/2022 23:37:58,11,90,85,83,9,62,,
170,04/14/2022 23:42:58,11,77,86,42,9,59,,
171,04/14/2022 23:47:58,11,63,86,92,9,54,,
172,04/14/2022 23:52:58,11,45,87,73,9,50,,
173,04/14/2022 23:57:58,11,31,87,65,9,35,,
174,04/15/2022 00:02:58,11,17,87,71,9,22,,
175,04/15/2022 00:07:58,11,09,88,23,9,23,,
176,04/15/2022 00:12:58,11,12,87,71,9,17,,
177,04/15/2022 00:17:58,11,14,87,48,9,15,,
178,04/15/2022 00:22:58,11,16,87,21,9,13,,
179,04/15/2022 00:27:58,11,15,86,76,9,04,,
180,04/15/2022 00:32:58,11,19,86,14,8,97,,
181,04/15/2022 00:37:58,11,12,86,25,8,92,,
182,04/15/2022 00:42:58,11,15,86,59,9,01,,
183,04/15/2022 00:47:58,11,12,86,73,9,00,,
184,04/15/2022 00:52:58,11,12,87,22,9,09,,
185,04/15/2022 00:57:58,11,19,87,46,9,20,,
186,04/15/2022 01:02:58,11,31,86,92,9,23,,
187,04/15/2022 01:07:58,11,31,86,34,9,13,,
188,04/15/2022 01:12:58,11,30,86,54,9,15,,
189,04/15/2022 01:17:58,11,42,84,34,8,88,,
190,04/15/2022 01:22:58,11,31,85,17,8,92,,
191,04/15/2022 01:27:58,11,25,85,46,8,91,,
192,04/15/2022 01:32:58,11,23,85,35,8,87,,
193,04/15/2022 01:37:58,11,25,85,24,8,87,,
194,04/15/2022 01:42:58,11,22,84,71,8,75,,
195,04/15/2022 01:47:58,11,16,84,68,8,69,,
196,04/15/2022 01:52:58,11,13,84,11,8,56,,
197,04/15/2022 01:57:58,11,13,83,64,8,48,,
198,04/15/2022 02:02:58,11,04,82,98,8,28,,
199,04/15/2022 02:07:58,11,07,82,13,8,15,,
200,04/15/2022 02:12:58,11,09,81,44,8,04,,
201,04/15/2022 02:17:58,11,04,80,36,7,80,,
202,04/15/2022 02:22:58,11,05,79,95,7,74,,
203,04/15/2022 02:27:58,11,02,79,99,7,72,,
204,04/15/2022 02:32:58,10,99,79,67,7,63,,
205,04/15/2022 02:37:58,10,90,79,38,7,49,,
206,04/15/2022 02:42:58,10,87,79,12,7,41,,
207,04/15/2022 02:47:58,10,78,78,82,7,26,,
208,04/15/2022 02:52:58,10,74,78,62,7,19,,
209,04/15/2022 02:57:58,10,63,78,44,7,04,,
210,04/15/2022 03:02:58,10,54,78,31,6,93,,
211,04/15/2022 03:07:58,10,43,78,53,6,87,,
212,04/15/2022 03:12:58,10,31,77,53,6,57,,
213,04/15/2022 03:17:58,10,24,78,18,6,62,,
214,04/15/2022 03:22:58,10,12,77,95,6,46,,
215,04/15/2022 03:27:58,10,01,77,66,6,30,,
216,04/15/2022 03:32:58,9,93,77,04,6,10,,
217,04/15/2022 03:37:58,9,86,78,11,6,24,,
218,04/15/2022 03:42:58,9,88,82,57,7,06,,
219,04/15/2022 03:47:58,9,78,81,84,6,83,,
220,04/15/2022 03:52:58,9,74,81,80,6,78,,
221,04/15/2022 03:57:58,9,72,81,39,6,70,,
222,04/15/2022 04:02:58,9,67,81,16,6,61,,
223,04/15/2022 04:07:58,9,44,81,63,6,46,,
224,04/15/2022 04:12:58,9,45,81,40,6,43,,
225,04/15/2022 04:17:58,9,36,81,40,6,35,,
226,04/15/2022 04:22:58,9,30,80,79,6,18,,
227,04/15/2022 04:27:58,9,23,80,77,6,11,,
228,04/15/2022 04:32:58,9,11,80,73,5,99,,
229,04/15/2022 04:37:58,9,09,80,50,5,92,,
230,04/15/2022 04:42:58,9,02,80,35,5,82,,
231,04/15/2022 04:47:58,8,92,80,63,5,78,,
232,04/15/2022 04:52:58,8,81,80,43,5,64,,
233,04/15/2022 04:57:58,8,64,80,48,5,48,,
234,04/15/2022 05:02:58,8,45,81,38,5,45,,
235,04/15/2022 05:07:58,8,37,81,94,5,48,,
236,04/15/2022 05:12:58,8,24,82,27,5,41,,
237,04/15/2022 05:17:58,8,05,82,28,5,22,,
238,04/15/2022 05:22:58,7,92,82,61,5,16,,
239,04/15/2022 05:27:58,7,74,82,76,5,00,,
240,04/15/2022 05:32:58,7,63,82,79,4,90,,
241,04/15/2022 05:37:58,7,45,83,09,4,78,,
242,04/15/2022 05:42:58,7,39,83,59,4,80,,
243,04/15/2022 05:47:58,7,34,83,44,4,73,,
244,04/15/2022 05:52:58,7,32,82,99,4,63,,
245,04/15/2022 05:57:58,7,38,82,63,4,62,,
246,04/15/2022 06:02:58,7,32,82,40,4,53,,
247,04/15/2022 06:07:58,7,25,82,76,4,52,,
248,04/15/2022 06:12:58,7,29,82,40,4,50,,
249,04/15/2022 06:17:58,7,37,81,86,4,48,,
250,04/15/2022 06:22:58,7,34,81,42,4,38,,
251,04/15/2022 06:27:58,7,27,82,11,4,43,,
252,04/15/2022 06:32:58,7,08,83,30,4,44,,
253,04/15/2022 06:37:58,6,83,84,23,4,36,,
254,04/15/2022 06:42:58,6,70,83,88,4,17,,
255,04/15/2022 06:47:58,6,83,84,57,4,42,,
256,04/15/2022 06:52:58,6,83,85,22,4,53,,
257,04/15/2022 06:57:58,6,98,83,91,4,45,,
258,04/15/2022 07:02:58,7,37,83,01,4,68,,
259,04/15/2022 07:07:58,7,68,81,94,4,80,,
260,04/15/2022 07:12:58,7,96,80,26,4,77,,
261,04/15/2022 07:17:58,8,49,78,82,5,03,,
262,04/15/2022 07:22:58,8,85,77,50,5,14,,
263,04/15/2022 07:27:58,9,14,76,57,5,25,,
264,04/15/2022 07:32:58,9,46,75,77,5,41,,
265,04/15/2022 07:37:58,9,51,74,93,5,30,,
266,04/15/2022 07:42:58,9,79,73,91,5,37,,
267,04/15/2022 07:47:58,10,23,75,30,6,06,,
268,04/15/2022 07:52:58,10,77,70,75,5,68,,
269,04/15/2022 07:57:58,11,03,70,17,5,82,,
270,04/15/2022 08:02:58,11,08,69,91,5,81,,
271,04/15/2022 08:07:58,11,22,69,65,5,89,,
272,04/15/2022 08:12:58,11,48,68,35,5,87,,
273,04/15/2022 08:17:58,11,78,68,28,6,14,,
274,04/15/2022 08:22:58,12,18,66,85,6,22,,
275,04/15/2022 08:27:58,12,43,66,13,6,29,,
276,04/15/2022 08:32:58,12,60,63,73,5,92,,
277,04/15/2022 08:37:58,12,53,62,43,5,56,,
278,04/15/2022 08:42:58,12,62,59,97,5,07,,
279,04/15/2022 08:47:58,12,61,61,51,5,42,,
280,04/15/2022 08:52:58,12,61,60,63,5,21,,
281,04/15/2022 08:57:58,12,75,60,10,5,22,,
282,04/15/2022 09:02:58,12,95,60,72,5,56,,
283,04/15/2022 09:07:58,13,07,59,74,5,44,,
284,04/15/2022 09:12:58,13,19,56,81,4,82,,
285,04/15/2022 09:17:58,13,26,56,92,4,92,,
286,04/15/2022 09:22:58,13,35,53,13,4,02,,
287,04/15/2022 09:27:58,13,44,53,75,4,26,,
288,04/15/2022 09:32:58,13,52,52,66,4,05,,
289,04/15/2022 09:37:58,13,73,49,72,3,42,,
290,04/15/2022 09:42:58,13,71,49,75,3,42,,
291,04/15/2022 09:47:58,13,84,48,65,3,22,,
292,04/15/2022 09:52:58,13,99,48,01,3,17,,
293,04/15/2022 09:57:58,14,27,48,63,3,61,,
294,04/15/2022 10:02:58,14,30,47,13,3,20,,
295,04/15/2022 10:07:58,14,48,47,09,3,34,,
296,04/15/2022 10:12:58,14,47,50,29,4,27,,
297,04/15/2022 10:17:58,14,73,49,32,4,24,,
298,04/15/2022 10:22:58,14,82,49,02,4,23,,
299,04/15/2022 10:27:58,14,94,49,00,4,33,,
300,04/15/2022 10:32:58,15,24,46,80,3,95,,
301,04/15/2022 10:37:58,15,39,42,78,2,82,,
302,04/15/2022 10:42:58,15,36,46,21,3,88,,
303,04/15/2022 10:47:58,15,63,43,19,3,17,,
304,04/15/2022 10:52:58,15,77,42,75,3,16,,
305,04/15/2022 10:57:58,16,00,43,26,3,53,,
306,04/15/2022 11:02:58,16,28,39,93,2,65,,
307,04/15/2022 11:07:58,16,47,40,37,2,98,,
308,04/15/2022 11:12:58,16,70,41,12,3,44,,
309,04/15/2022 11:17:58,16,96,37,52,2,39,,
310,04/15/2022 11:22:58,17,21,36,55,2,24,,
311,04/15/2022 11:27:58,17,32,38,75,3,15,,
312,04/15/2022 11:32:58,17,16,40,19,3,53,,
313,04/15/2022 11:37:58,17,21,41,14,3,91,,
314,04/15/2022 11:42:58,17,78,39,25,3,75,,
315,04/15/2022 11:47:58,17,94,37,38,3,20,,
316,04/15/2022 11:52:58,18,42,37,07,3,51,,
317,04/15/2022 11:57:58,18,55,35,40,2,97,,
318,04/15/2022 12:02:58,18,63,36,80,3,59,,
319,04/15/2022 12:07:58,18,58,32,61,1,85,,
320,04/15/2022 12:12:58,18,78,30,83,1,24,,
321,04/15/2022 12:17:58,19,05,30,44,1,29,,
322,04/15/2022 12:22:58,18,96,34,96,3,16,,
323,04/15/2022 12:27:58,19,38,35,77,3,85,,
324,04/15/2022 12:32:58,19,46,36,01,4,02,,
325,04/15/2022 12:37:58,19,72,35,50,4,04,,
326,04/15/2022 12:42:58,19,70,34,18,3,49,,
327,04/15/2022 12:47:58,19,80,34,81,3,83,,
328,04/15/2022 12:52:58,19,85,32,48,2,90,,
329,04/15/2022 12:57:58,19,85,35,69,4,24,,
330,04/15/2022 13:02:58,19,95,33,50,3,42,,
331,04/15/2022 13:07:58,19,82,34,87,3,88,,
332,04/15/2022 13:12:58,19,89,33,06,3,19,,
333,04/15/2022 13:17:58,19,61,31,86,2,42,,
334,04/15/2022 13:22:58,19,41,32,50,2,52,,
335,04/15/2022 13:27:58,19,73,32,23,2,69,,
336,04/15/2022 13:32:58,19,76,30,88,2,11,,
337,04/15/2022 13:37:58,19,50,30,33,1,63,,
338,04/15/2022 13:42:58,19,39,31,54,2,09,,
339,04/15/2022 13:47:58,19,89,28,96,1,33,,
340,04/15/2022 13:52:58,20,17,29,19,1,68,,
341,04/15/2022 13:57:58,20,24,29,57,1,92,,
342,04/15/2022 14:02:58,20,41,29,08,1,83,,
343,04/15/2022 14:07:58,20,48,30,01,2,34,,
344,04/15/2022 14:12:58,20,31,30,02,2,19,,
345,04/15/2022 14:17:58,20,71,28,90,2,00,,
346,04/15/2022 14:22:58,20,77,28,56,1,89,,
347,04/15/2022 14:27:58,20,81,28,92,2,10,,
348,04/15/2022 14:32:58,20,77,28,58,1,90,,
349,04/15/2022 14:37:58,20,74,28,59,1,88,,
350,04/15/2022 14:42:58,20,65,30,28,2,61,,
351,04/15/2022 14:47:58,20,77,28,52,1,88,,
352,04/15/2022 14:52:58,20,84,32,24,3,65,,
353,04/15/2022 14:57:58,20,93,28,76,2,13,,
354,04/15/2022 15:02:58,20,90,29,53,2,47,,
355,04/15/2022 15:07:58,20,66,29,75,2,37,,
356,04/15/2022 15:12:58,20,69,31,23,3,08,,
357,04/15/2022 15:17:58,20,83,32,57,3,79,,
358,04/15/2022 15:22:58,21,00,33,88,4,50,,
359,04/15/2022 15:27:58,21,28,30,88,3,43,,
360,04/15/2022 15:32:58,21,18,30,22,3,04,,
361,04/15/2022 15:37:58,21,42,31,97,4,04,,
362,04/15/2022 15:42:58,20,89,31,10,3,19,,
363,04/15/2022 15:47:58,20,35,32,95,3,54,,
364,04/15/2022 15:52:58,20,17,33,45,3,60,,
365,04/15/2022 15:57:58,20,06,33,33,3,45,,
366,04/15/2022 16:02:58,20,60,33,43,3,97,,
367,04/15/2022 16:07:58,21,73,31,91,4,29,,
368,04/15/2022 16:12:58,22,61,33,61,5,80,,
369,04/15/2022 16:17:58,23,10,31,13,5,12,,
370,04/15/2022 16:22:58,23,34,31,41,5,46,,
371,04/15/2022 16:27:58,23,80,29,78,5,09,,
372,04/15/2022 16:32:58,23,85,30,72,5,59,,
373,04/15/2022 16:37:58,24,05,31,24,6,00,,
374,04/15/2022 16:42:58,24,36,30,04,5,71,,
375,04/15/2022 16:47:58,24,32,30,69,5,98,,
376,04/15/2022 16:52:58,24,20,29,95,5,53,,
377,04/15/2022 16:57:58,24,29,28,54,4,91,,
378,04/15/2022 17:02:58,24,18,30,46,5,75,,
379,04/15/2022 17:07:58,24,32,29,55,5,43,,
380,04/15/2022 17:12:58,24,13,30,24,5,60,,
381,04/15/2022 17:17:58,24,00,29,44,5,10,,
382,04/15/2022 17:22:58,23,91,30,96,5,75,,
383,04/15/2022 17:27:58,24,00,32,30,6,44,,
384,04/15/2022 17:32:58,24,24,31,38,6,23,,
385,04/15/2022 17:37:58,23,69,31,83,5,96,,
386,04/15/2022 17:42:58,22,97,32,21,5,51,,
387,04/15/2022 17:47:58,22,95,33,15,5,90,,
388,04/15/2022 17:52:58,21,89,33,27,5,02,,
389,04/15/2022 17:57:58,20,62,35,35,4,78,,
390,04/15/2022 18:02:58,19,83,37,20,4,81,,
391,04/15/2022 18:07:58,19,31,38,45,4,83,,
392,04/15/2022 18:12:58,19,09,39,89,5,15,,
393,04/15/2022 18:17:58,18,91,39,49,4,84,,
394,04/15/2022 18:22:58,18,55,40,82,5,00,,
395,04/15/2022 18:27:58,18,25,41,06,4,81,,
396,04/15/2022 18:32:58,18,08,42,69,5,22,,
397,04/15/2022 18:37:58,17,97,43,69,5,46,,
398,04/15/2022 18:42:58,17,99,42,13,4,95,,
399,04/15/2022 18:47:58,17,91,42,99,5,16,,
400,04/15/2022 18:52:58,17,82,43,22,5,16,,
401,04/15/2022 18:57:58,17,69,42,63,4,85,,
402,04/15/2022 19:02:58,17,56,44,42,5,32,,
403,04/15/2022 19:07:58,17,46,44,80,5,35,,
404,04/15/2022 19:12:58,17,36,45,86,5,60,,
405,04/15/2022 19:17:58,17,15,46,31,5,54,,
406,04/15/2022 19:22:58,16,98,46,43,5,42,,
407,04/15/2022 19:27:58,16,80,46,74,5,36,,
408,04/15/2022 19:32:58,16,67,48,68,5,83,,
409,04/15/2022 19:37:58,16,47,48,34,5,54,,
410,04/15/2022 19:42:58,16,39,49,33,5,76,,
411,04/15/2022 19:47:58,16,21,49,89,5,76,,
412,04/15/2022 19:52:58,16,00,49,86,5,56,,
413,04/15/2022 19:57:58,15,87,50,90,5,73,,
414,04/15/2022 20:02:58,15,68,52,08,5,89,,
415,04/15/2022 20:07:58,15,44,52,96,5,91,,
416,04/15/2022 20:12:58,15,19,54,76,6,17,,
417,04/15/2022 20:17:58,15,04,54,27,5,90,,
418,04/15/2022 20:22:58,14,92,57,85,6,70,,
419,04/15/2022 20:27:58,14,63,58,65,6,63,,
420,04/15/2022 20:32:58,14,44,60,06,6,81,,
421,04/15/2022 20:37:58,14,34,60,06,6,70,,
422,04/15/2022 20:42:58,14,23,59,96,6,58,,
423,04/15/2022 20:47:58,14,08,61,72,6,86,,
424,04/15/2022 20:52:58,14,01,61,83,6,82,,
425,04/15/2022 20:57:58,14,11,59,33,6,31,,
426,04/15/2022 21:02:58,14,09,60,40,6,55,,
427,04/15/2022 21:07:58,14,00,61,26,6,68,,
428,04/15/2022 21:12:58,14,05,58,49,6,05,,
429,04/15/2022 21:17:58,14,08,57,04,5,71,,
430,04/15/2022 21:22:58,14,14,56,57,5,65,,
431,04/15/2022 21:27:58,14,09,58,15,6,00,,
432,04/15/2022 21:32:58,14,14,56,24,5,57,,
433,04/15/2022 21:37:58,14,11,54,22,5,01,,
434,04/15/2022 21:42:58,14,34,54,18,5,21,,
435,04/15/2022 21:47:58,14,38,54,03,5,21,,
436,04/15/2022 21:52:58,14,34,56,14,5,73,,
437,04/15/2022 21:57:58,14,18,56,46,5,66,,
438,04/15/2022 22:02:58,14,13,57,41,5,86,,
439,04/15/2022 22:07:58,14,13,56,59,5,65,,
440,04/15/2022 22:12:58,14,14,57,04,5,78,,
441,04/15/2022 22:17:58,14,15,56,58,5,67,,
442,04/15/2022 22:22:58,14,14,57,13,5,80,,
443,04/15/2022 22:27:58,14,09,58,34,6,05,,
444,04/15/2022 22:32:58,14,01,59,67,6,31,,
445,04/15/2022 22:37:58,13,85,60,23,6,29,,
446,04/15/2022 22:42:58,13,84,60,98,6,46,,
447,04/15/2022 22:47:58,13,82,61,48,6,56,,
448,04/15/2022 22:52:58,13,80,61,25,6,48,,
449,04/15/2022 22:57:58,13,69,61,38,6,41,,
450,04/15/2022 23:02:58,13,55,61,34,6,27,,
451,04/15/2022 23:07:58,13,47,61,10,6,13,,
452,04/15/2022 23:12:58,13,34,61,65,6,14,,
453,04/15/2022 23:17:58,13,26,60,68,5,84,,
454,04/15/2022 23:22:58,13,16,61,24,5,87,,
455,04/15/2022 23:27:58,13,01,61,65,5,83,,
456,04/15/2022 23:32:58,12,89,62,17,5,84,,
457,04/15/2022 23:37:58,12,80,62,54,5,84,,
458,04/15/2022 23:42:58,12,74,63,40,5,98,,
459,04/15/2022 23:47:58,12,66,63,19,5,86,,
460,04/15/2022 23:52:58,12,61,63,55,5,89,,
461,04/15/2022 23:57:58,12,60,63,52,5,87,,
462,04/16/2022 00:02:58,12,56,64,03,5,95,,
463,04/16/2022 00:07:58,12,57,64,19,6,00,,
464,04/16/2022 00:12:58,12,58,64,45,6,06,,
465,04/16/2022 00:17:58,12,65,64,14,6,06,,
466,04/16/2022 00:22:58,12,73,63,95,6,09,,
467,04/16/2022 00:27:58,12,79,63,91,6,15,,
468,04/16/2022 00:32:58,12,81,63,91,6,17,,
469,04/16/2022 00:37:58,12,80,64,37,6,26,,
470,04/16/2022 00:42:58,12,78,64,34,6,23,,
471,04/16/2022 00:47:58,12,75,64,40,6,22,,
472,04/16/2022 00:52:58,12,70,64,63,6,22,,
473,04/16/2022 00:57:58,12,66,64,96,6,26,,
474,04/16/2022 01:02:58,12,64,65,21,6,29,,
475,04/16/2022 01:07:58,12,52,65,99,6,35,,
476,04/16/2022 01:12:58,12,52,66,51,6,47,,
477,04/16/2022 01:17:58,12,49,66,85,6,51,,
